CustomerID,Segment,Recency,Frequency,Monetary,Predicted_CLV_12m,Churn_Probability,Risk_Level,Recommended_Action
15812,Silver Tier,107,5,1801.14,1663.9550073711912,0.9999776962114252,High,Send: Standard win-back offer
15813,Inactive,208,2,1303.91,937.3310018205976,0.9999776962114252,High,Low Priority: Automated email only
15814,Silver Tier,17,4,1945.33,3310.306293691634,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
15815,Silver Tier,64,5,2100.6,2072.2883783566917,2.2303788574990974e-05,Low,Maintain: Standard loyalty program
15819,Silver Tier,49,4,1905.45,1571.4913728661209,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
15820,Inactive,320,1,206.98,298.7303885584828,0.9999776962114252,High,Low Priority: Automated email only
15821,Silver Tier,44,2,570.96,1750.6394045477527,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
15822,Silver Tier,3,2,885.47,618.0647722910187,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
15823,Inactive,372,1,15.0,262.83198413710926,0.9999776962114252,High,Low Priority: Automated email only
15825,Inactive,172,1,532.94,480.91743193220873,0.9999776962114252,High,Low Priority: Automated email only
15826,Silver Tier,56,3,1654.31,1448.9746306693285,2.2303788574990307e-05,Low,Maintain: Standard loyalty program
15827,Silver Tier,73,14,1836.09,1575.5821883975989,2.230378857499213e-05,Low,Maintain: Standard loyalty program
15829,Silver Tier,99,2,636.14,1080.1372972202248,0.9999776962114252,High,Send: Standard win-back offer
15830,Silver Tier,38,1,576.0,1093.3262542128698,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
15831,Silver Tier,58,3,794.64,741.5551267649843,2.2303788574990344e-05,Low,Maintain: Standard loyalty program
15832,Inactive,254,1,836.79,358.8392222195989,0.9999776962114252,High,Low Priority: Automated email only
15834,Silver Tier,70,4,2225.15,1250.5558368121326,2.230378857499217e-05,Low,Maintain: Standard loyalty program
15835,Silver Tier,44,4,954.09,881.8492436459275,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
15836,Silver Tier,50,1,137.37,973.891045138813,2.2303788574990625e-05,Low,Maintain: Standard loyalty program
15837,Silver Tier,65,1,391.98,871.382211660038,2.2303788574990663e-05,Low,Maintain: Standard loyalty program
15838,Gold Tier,11,19,33643.08,25104.80402117906,2.23037885749909e-05,Low,Maintain: VIP loyalty program
15839,Silver Tier,33,3,1048.49,1711.1636617855256,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
15840,Silver Tier,59,2,355.56,703.9590628382288,2.2303788574990426e-05,Low,Maintain: Standard loyalty program
15841,Silver Tier,73,4,1224.06,1047.0949850212253,2.230378857499177e-05,Low,Maintain: Standard loyalty program
15843,Inactive,304,1,118.95,311.5776142870179,0.9999776962114252,High,Low Priority: Automated email only
15844,Silver Tier,46,1,130.73999999999998,1007.7639635956134,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
15845,Silver Tier,18,8,3711.77,3100.4225635308744,2.230378857499007e-05,Low,Maintain: Standard loyalty program
15847,Silver Tier,38,2,389.27,551.2849374049844,2.230378857499003e-05,Low,Maintain: Standard loyalty program
15850,Silver Tier,19,2,234.88,721.9273955125948,2.230378857499007e-05,Low,Maintain: Standard loyalty program
15852,Inactive,187,2,160.71,575.1342317931629,0.9999776962114252,High,Low Priority: Automated email only
15853,Silver Tier,52,1,110.8,965.7756941997336,2.230378857499082e-05,Low,Maintain: Standard loyalty program
15854,Silver Tier,4,12,2969.12,2443.632714326419,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
15855,Silver Tier,137,5,712.24,1038.5219275599843,0.9999776962114252,High,Send: Standard win-back offer
15856,Gold Tier,4,27,16143.64,11518.526966721758,2.230378857499106e-05,Low,Maintain: VIP loyalty program
15857,Silver Tier,19,1,297.0,1332.1040378327834,2.230378857499007e-05,Low,Maintain: Standard loyalty program
15858,Silver Tier,16,5,1427.57,1103.6194474217943,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
15860,Silver Tier,41,8,965.16,994.1616287277408,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
15861,Silver Tier,12,8,3146.92,2765.9488103310982,2.230378857499007e-05,Low,Maintain: Standard loyalty program
15862,Silver Tier,8,4,832.88,673.6815821064246,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
15863,Silver Tier,26,2,68.84,590.8186439699251,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
15864,Silver Tier,22,6,1936.32,1802.813334428149,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
15865,Silver Tier,41,3,895.13,1136.7579113735394,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
15866,Silver Tier,101,1,211.89,681.7438105098372,0.9999776962114252,High,Send: Standard win-back offer
15867,Gold Tier,5,15,3810.14,3148.387963711351,2.2303788574990344e-05,Low,Maintain: VIP loyalty program
15869,Inactive,277,2,149.64,334.98832132167604,0.9999776962114252,High,Low Priority: Automated email only
15870,Silver Tier,33,1,351.44,1147.450852684066,2.230378857499007e-05,Low,Maintain: Standard loyalty program
15872,Silver Tier,15,2,316.25,1396.3067155040203,2.230378857499007e-05,Low,Maintain: Standard loyalty program
15874,Silver Tier,64,7,4405.88,3888.6633401970366,2.2303788574991693e-05,Low,Maintain: Standard loyalty program
15877,Silver Tier,2,2,490.33,2428.9455006678986,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
15880,Inactive,369,1,329.03000000000003,264.6320244409797,0.9999776962114252,High,Low Priority: Automated email only
15881,Inactive,312,5,501.39,595.5325277224617,0.9999776962114252,High,Low Priority: Automated email only
15882,Inactive,199,4,516.36,408.4223806559052,0.9999776962114252,High,Low Priority: Automated email only
15883,Silver Tier,2,2,396.48,2052.7520430206714,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
15885,Silver Tier,93,3,379.35,674.565064107495,0.9999776962114252,High,Send: Standard win-back offer
15886,Silver Tier,60,1,181.09,898.3998783426291,2.230378857499082e-05,Low,Maintain: Standard loyalty program
15888,Silver Tier,81,1,168.31,777.8183113846773,2.2303788574993597e-05,Low,Maintain: Standard loyalty program
15889,Inactive,157,2,420.07,409.5828376361003,0.9999776962114252,High,Low Priority: Automated email only
15891,Inactive,227,1,511.68,392.89445809729585,0.9999776962114252,High,Low Priority: Automated email only
15894,Inactive,253,2,258.25,382.19764496636634,0.9999776962114252,High,Low Priority: Automated email only
15895,Inactive,150,1,179.17,531.6500917101112,0.9999776962114252,High,Low Priority: Automated email only
15897,Inactive,194,2,208.59,440.69317179989525,0.9999776962114252,High,Low Priority: Automated email only
15898,Silver Tier,1,5,1383.83,1074.0895274058653,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
15899,Inactive,369,1,56.25,265.2375295735978,0.9999776962114252,High,Low Priority: Automated email only
15900,Silver Tier,24,1,337.28000000000003,1259.703587062989,2.230378857499007e-05,Low,Maintain: Standard loyalty program
15901,Silver Tier,17,3,351.73,976.885782578378,2.230378857499007e-05,Low,Maintain: Standard loyalty program
15903,Silver Tier,10,7,5126.76,4814.756522290453,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
15904,Silver Tier,8,1,164.68,1505.1219667863047,2.23037885749909e-05,Low,Maintain: Standard loyalty program
15906,Silver Tier,20,7,1567.69,1594.7403895872628,2.230378857499003e-05,Low,Maintain: Standard loyalty program
15907,Silver Tier,4,3,882.72,1234.2256209472328,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
15909,Inactive,174,1,191.94,478.9304059352244,0.9999776962114252,High,Low Priority: Automated email only
15910,Silver Tier,1,8,1228.88,1311.1155978331603,2.2303788574990226e-05,Low,Maintain: Standard loyalty program
15912,Inactive,178,2,264.62,569.6185373300596,0.9999776962114252,High,Low Priority: Automated email only
15916,Silver Tier,16,8,1502.86,1294.932665732707,2.230378857499003e-05,Low,Maintain: Standard loyalty program
15917,Inactive,248,1,123.1,366.7872811283449,0.9999776962114252,High,Low Priority: Automated email only
15918,Inactive,191,2,334.23,564.1539453213641,0.9999776962114252,High,Low Priority: Automated email only
15919,Silver Tier,20,2,525.69,517.8391006968601,2.230378857499007e-05,Low,Maintain: Standard loyalty program
15920,Inactive,154,4,167.5,519.7310816912019,0.9999776962114252,High,Low Priority: Automated email only
15921,Inactive,173,1,323.03000000000003,480.91743193220873,0.9999776962114252,High,Low Priority: Automated email only
15922,Inactive,373,1,369.5,262.2374002805863,0.9999776962114252,High,Low Priority: Automated email only
15923,Inactive,373,1,127.08,262.83198413710926,0.9999776962114252,High,Low Priority: Automated email only
15925,Inactive,194,1,207.15,440.69317179989525,0.9999776962114252,High,Low Priority: Automated email only
15930,Silver Tier,67,1,426.63,852.1619817857782,2.2303788574990744e-05,Low,Maintain: Standard loyalty program
15932,Silver Tier,4,8,2495.87,2403.584416851694,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
15933,Silver Tier,21,3,1107.46,2290.808058340308,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
15935,Inactive,239,2,416.86,538.3740914300174,0.9999776962114252,High,Low Priority: Automated email only
15937,Silver Tier,64,1,145.35,871.382211660038,2.2303788574991137e-05,Low,Maintain: Standard loyalty program
15938,Silver Tier,112,5,404.58,651.2417972658195,0.9999776962114252,High,Send: Standard win-back offer
15939,Gold Tier,90,15,6115.01,4789.748286786878,2.230378857500116e-05,Low,Maintain: VIP loyalty program
15940,Inactive,311,1,35.8,305.018777800336,0.9999776962114252,High,Low Priority: Automated email only
15942,Silver Tier,134,1,337.44,573.7558586401718,0.9999776962114252,High,Send: Standard win-back offer
15944,Inactive,277,1,325.1,335.95919464018573,0.9999776962114252,High,Low Priority: Automated email only
15945,Inactive,365,1,181.0,267.07078577809557,0.9999776962114252,High,Low Priority: Automated email only
15947,Silver Tier,83,1,1708.24,767.5170296675334,2.2303788574995376e-05,Low,Maintain: Standard loyalty program
15948,Silver Tier,8,2,955.24,2018.1773135632393,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
15949,Silver Tier,17,2,364.72,1240.1872426654693,2.230378857499007e-05,Low,Maintain: Standard loyalty program
15950,Silver Tier,32,4,1744.71,1303.4197319368764,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
15951,Silver Tier,9,2,708.22,656.5603824362341,2.230378857499003e-05,Low,Maintain: Standard loyalty program
15952,Silver Tier,34,4,781.91,1087.0678775874926,2.230378857499003e-05,Low,Maintain: Standard loyalty program
15953,Silver Tier,15,8,1657.28,1426.0547017523952,2.230378857499003e-05,Low,Maintain: Standard loyalty program
15955,Gold Tier,24,14,4416.26,3200.1453335389724,2.2303788574990307e-05,Low,Maintain: VIP loyalty program
15957,Silver Tier,32,1,428.89,1158.925382250077,2.230378857499007e-05,Low,Maintain: Standard loyalty program
15958,Silver Tier,74,1,104.35,810.4510859892586,2.2303788574992563e-05,Low,Maintain: Standard loyalty program
15963,Silver Tier,20,2,470.76,1680.9168417170058,2.230378857499007e-05,Low,Maintain: Standard loyalty program
15965,Silver Tier,17,4,808.87,785.035538406153,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
15967,Silver Tier,23,2,397.68,528.6804135765208,2.230378857499007e-05,Low,Maintain: Standard loyalty program
15969,Silver Tier,3,3,666.1,996.0048187621408,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
15970,Inactive,304,1,314.09999999999997,311.5776142870179,0.9999776962114252,High,Low Priority: Automated email only
15971,Silver Tier,18,12,4199.85,3374.9803586781723,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
15973,Inactive,367,1,307.82000000000005,266.45689100090283,0.9999776962114252,High,Low Priority: Automated email only
15974,Silver Tier,39,7,3442.15,2841.368969055885,2.230378857499003e-05,Low,Maintain: Standard loyalty program
15975,Silver Tier,84,1,371.01,757.4850672444373,2.2303788574994583e-05,Low,Maintain: Standard loyalty program
15976,Inactive,165,2,427.64,688.7144243666413,0.9999776962114252,High,Low Priority: Automated email only
15977,Silver Tier,17,2,1054.73,3119.920750252915,2.230378857499003e-05,Low,Maintain: Standard loyalty program
15978,Silver Tier,77,1,1098.78,793.7994213099503,2.230378857499229e-05,Low,Maintain: Standard loyalty program
15980,Silver Tier,89,3,2398.86,1874.8867648433445,2.2303788575000807e-05,Low,Maintain: Standard loyalty program
15981,Silver Tier,25,8,3408.48,3082.2591485133794,2.230378857499007e-05,Low,Maintain: Standard loyalty program
15983,Silver Tier,22,4,1465.12,1064.134756191097,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
15984,Silver Tier,3,10,2780.63,2343.9570949695735,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
15985,Silver Tier,123,2,1142.42,676.9011031670595,0.9999776962114252,High,Send: Standard win-back offer
15986,Silver Tier,30,1,168.11999999999998,1170.6317638661749,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
15987,Silver Tier,12,7,1432.77,1314.7123565992213,2.230378857499003e-05,Low,Maintain: Standard loyalty program
15988,Silver Tier,19,1,156.78,1316.965589877716,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
15990,Silver Tier,44,2,792.11,699.1371044489179,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
15992,Silver Tier,4,1,41.989999999999995,1609.660589705031,2.23037885749909e-05,Low,Maintain: Standard loyalty program
15993,Silver Tier,9,7,2777.67,5529.328375194355,2.230378857499007e-05,Low,Maintain: Standard loyalty program
15994,Silver Tier,55,1,414.27,942.2214556792164,2.2303788574990344e-05,Low,Maintain: Standard loyalty program
15996,Silver Tier,88,6,1032.58,916.2261699451136,2.230378857500057e-05,Low,Maintain: Standard loyalty program
15998,Silver Tier,37,5,3080.22,1976.0285673185467,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16000,Silver Tier,3,3,12393.7,1632.33591665712,2.2303788574990226e-05,Low,Maintain: Standard loyalty program
16003,Silver Tier,30,5,2735.37,1476.555029614659,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16005,Silver Tier,12,4,578.71,805.508533796468,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16006,Inactive,211,1,101.4,413.9398564473345,0.9999776962114252,High,Low Priority: Automated email only
16007,Silver Tier,48,4,1693.81,1978.7553875852564,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16008,Silver Tier,24,3,478.78,906.9305998706972,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16009,Silver Tier,22,4,972.11,1376.1204196589922,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16010,Inactive,246,3,392.4,532.0970992998914,0.9999776962114252,High,Low Priority: Automated email only
16011,Gold Tier,8,16,3352.96,2731.0440048605938,2.2303788574990344e-05,Low,Maintain: VIP loyalty program
16012,Silver Tier,35,3,1415.29,2063.615380936405,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16013,Gold Tier,4,47,37130.6,27695.433905990205,2.230378857499209e-05,Low,Maintain: VIP loyalty program
16014,Silver Tier,38,3,646.83,732.7682140516393,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16015,Silver Tier,4,3,704.55,2262.0071986191815,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
16016,Silver Tier,3,8,1465.51,1170.7636929635337,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16017,Silver Tier,47,1,211.88,999.0767042537736,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
16018,Silver Tier,39,2,408.9,834.378907041216,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16019,Silver Tier,47,9,3786.24,3038.742821668636,2.2303788574990263e-05,Low,Maintain: Standard loyalty program
16020,Silver Tier,17,3,851.01,1732.0655884447017,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16022,Inactive,260,1,602.63,352.2957723378669,0.9999776962114252,High,Low Priority: Automated email only
16023,Silver Tier,46,3,719.8100000000001,921.5863617309412,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16024,Silver Tier,12,1,251.03,1430.786674672573,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16025,Silver Tier,30,1,439.66,1182.577097323801,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16026,Silver Tier,43,1,236.09,1034.75663059681,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16027,Silver Tier,92,6,934.62,940.2708129446048,0.9999776962114252,High,Send: Standard win-back offer
16029,Platinum Tier,39,63,80850.84,58607.319456747624,2.230378857499217e-05,Low,Maintain: Continue white-glove service
16030,Inactive,310,1,331.24,306.63246177490436,0.9999776962114252,High,Low Priority: Automated email only
16031,Silver Tier,92,2,547.9,653.05863700189,0.9999776962114252,High,Send: Standard win-back offer
16033,Gold Tier,6,20,8778.82,6884.381479119342,2.2303788574990426e-05,Low,Maintain: VIP loyalty program
16034,Inactive,196,3,437.7,574.2837557899874,0.9999776962114252,High,Low Priority: Automated email only
16036,Silver Tier,87,2,758.9200000000001,904.0145194089656,2.230378857499716e-05,Low,Maintain: Standard loyalty program
16037,Inactive,270,3,855.02,727.1135021793278,0.9999776962114252,High,Low Priority: Automated email only
16038,Silver Tier,8,3,471.78,710.2179726435339,2.2303788574990226e-05,Low,Maintain: Standard loyalty program
16040,Silver Tier,65,3,1313.55,1229.0505190162903,2.2303788574990974e-05,Low,Maintain: Standard loyalty program
16041,Silver Tier,31,3,3166.4,1233.8397499956109,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16042,Silver Tier,22,5,1177.47,1264.618863282849,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16043,Silver Tier,38,4,773.99,761.1938270923629,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16045,Silver Tier,120,4,1340.7,998.9861265631469,0.9999776962114252,High,Send: Standard win-back offer
16048,Inactive,373,2,256.44,262.2374002805863,0.9999776962114252,High,Low Priority: Automated email only
16049,Silver Tier,40,3,1074.81,2244.543893821529,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16050,Inactive,174,1,137.9,478.9304059352244,0.9999776962114252,High,Low Priority: Automated email only
16052,Silver Tier,54,1,362.06,942.2214556792164,2.2303788574990344e-05,Low,Maintain: Standard loyalty program
16053,Silver Tier,33,2,1511.95,1298.353467186832,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16054,Inactive,145,1,783.9,541.5862926153269,0.9999776962114252,High,Low Priority: Automated email only
16055,Inactive,221,1,134.8,401.0504787668746,0.9999776962114252,High,Low Priority: Automated email only
16056,Silver Tier,45,1,650.75,1016.603648575807,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16057,Silver Tier,16,7,2263.12,1812.0336367704313,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16059,Silver Tier,66,6,1453.16,1328.5795816161228,2.23037885749911e-05,Low,Maintain: Standard loyalty program
16062,Silver Tier,10,4,1153.62,994.3961991449085,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16063,Inactive,260,1,335.32,352.2957723378669,0.9999776962114252,High,Low Priority: Automated email only
16065,Inactive,365,1,367.14,267.07078577809557,0.9999776962114252,High,Low Priority: Automated email only
16066,Silver Tier,17,5,1521.04,2755.3497520442356,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16070,Silver Tier,22,2,852.15,1825.114385341003,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16071,Silver Tier,45,1,326.24,1025.5998068295544,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16072,Inactive,288,1,584.3199999999999,324.6676665070214,0.9999776962114252,High,Low Priority: Automated email only
16073,Inactive,297,1,122.4,316.68489035990433,0.9999776962114252,High,Low Priority: Automated email only
16076,Silver Tier,3,10,2234.73,2828.0240966013016,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16078,Inactive,284,1,79.2,329.2789155637291,0.9999776962114252,High,Low Priority: Automated email only
16079,Silver Tier,17,3,1352.0,3667.5446481871286,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16080,Silver Tier,82,2,217.16,472.2264768767537,2.230378857499379e-05,Low,Maintain: Standard loyalty program
16081,Silver Tier,56,5,2799.42,2266.1090500214605,2.2303788574990344e-05,Low,Maintain: Standard loyalty program
16083,Silver Tier,101,2,1317.62,972.5865904598284,0.9999776962114252,High,Send: Standard win-back offer
16084,Inactive,299,1,436.18,314.9639617944119,0.9999776962114252,High,Low Priority: Automated email only
16085,Silver Tier,23,5,981.51,1039.1415279966025,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16086,Silver Tier,59,5,1121.39,1031.2202054238082,2.2303788574990385e-05,Low,Maintain: Standard loyalty program
16091,Inactive,155,2,315.06,681.4315723288362,0.9999776962114252,High,Low Priority: Automated email only
16092,Silver Tier,115,3,817.86,922.3064197571562,0.9999776962114252,High,Send: Standard win-back offer
16093,Silver Tier,107,1,17.0,662.2674747601277,0.9999776962114252,High,Send: Standard win-back offer
16094,Silver Tier,12,4,1078.23,1370.338744783049,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16096,Inactive,264,1,320.62,348.06446272391844,0.9999776962114252,High,Low Priority: Automated email only
16097,Inactive,240,1,185.05,375.09541896348713,0.9999776962114252,High,Low Priority: Automated email only
16098,Silver Tier,88,7,2005.63,1494.8797015381317,2.2303788575000885e-05,Low,Maintain: Standard loyalty program
16099,Silver Tier,50,3,731.9,918.0431682939692,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16101,Silver Tier,71,1,1290.7,833.7714421202147,2.2303788574991693e-05,Low,Maintain: Standard loyalty program
16102,Silver Tier,42,3,1842.14,2272.5719887031396,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16103,Silver Tier,7,6,1429.64,1802.6129435595883,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16104,Silver Tier,62,1,298.21,891.4895806459505,2.2303788574990663e-05,Low,Maintain: Standard loyalty program
16105,Inactive,249,1,336.96,365.6303548271988,0.9999776962114252,High,Low Priority: Automated email only
16106,Silver Tier,66,1,108.38,864.8798402201314,2.230378857499122e-05,Low,Maintain: Standard loyalty program
16107,Silver Tier,18,7,3204.1600000000003,4023.129504167779,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16108,Silver Tier,85,1,842.5,757.4850672444373,2.2303788574994623e-05,Low,Maintain: Standard loyalty program
16109,Inactive,219,2,611.88,587.9357802833441,0.9999776962114252,High,Low Priority: Automated email only
16110,Silver Tier,45,3,1320.95,1110.752520273489,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16112,Silver Tier,143,4,195.74,459.88390901002623,0.9999776962114252,High,Send: Standard win-back offer
16113,Inactive,183,1,161.38,459.9274469594371,0.9999776962114252,High,Low Priority: Automated email only
16114,Inactive,171,1,135.75000000000003,484.94136442000433,0.9999776962114252,High,Low Priority: Automated email only
16115,Silver Tier,10,8,1660.88,1795.142231512057,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16116,Inactive,212,1,612.78,413.9398564473345,0.9999776962114252,High,Low Priority: Automated email only
16117,Inactive,190,1,232.21,449.23271518157816,0.9999776962114252,High,Low Priority: Automated email only
16119,Silver Tier,8,2,423.36,1203.4955091845486,2.2303788574990226e-05,Low,Maintain: Standard loyalty program
16120,Silver Tier,59,4,1309.14,905.4181567991492,2.2303788574990385e-05,Low,Maintain: Standard loyalty program
16121,Silver Tier,57,2,854.66,1055.4136764445473,2.2303788574990307e-05,Low,Maintain: Standard loyalty program
16122,Silver Tier,73,4,684.42,755.7061627937418,2.2303788574991415e-05,Low,Maintain: Standard loyalty program
16123,Silver Tier,52,1,307.78,965.7756941997336,2.2303788574990307e-05,Low,Maintain: Standard loyalty program
16124,Inactive,317,1,249.0,300.2780509841134,0.9999776962114252,High,Low Priority: Automated email only
16125,Inactive,367,1,289.35,265.8458120425742,0.9999776962114252,High,Low Priority: Automated email only
16126,Silver Tier,29,4,6287.77,5001.52009543589,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16127,Silver Tier,39,1,656.25,1073.0798618180827,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16128,Silver Tier,18,5,1880.22,1774.11025002869,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16131,Silver Tier,52,6,3506.54,2954.3556882982643,2.2303788574990307e-05,Low,Maintain: Standard loyalty program
16133,Gold Tier,4,33,14589.04,12707.661943542942,2.230378857499205e-05,Low,Maintain: VIP loyalty program
16134,Silver Tier,22,2,618.09,544.0588036851976,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16135,Inactive,263,1,517.55,350.16733507934754,0.9999776962114252,High,Low Priority: Automated email only
16136,Silver Tier,60,3,709.38,899.3088068815517,2.2303788574990385e-05,Low,Maintain: Standard loyalty program
16139,Silver Tier,19,3,635.41,1071.7897020828937,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16140,Silver Tier,66,2,725.1800000000001,702.3512313393995,2.2303788574990703e-05,Low,Maintain: Standard loyalty program
16141,Silver Tier,88,1,620.4,738.1879265173318,2.2303788574999773e-05,Low,Maintain: Standard loyalty program
16142,Inactive,250,1,535.34,364.48070425354217,0.9999776962114252,High,Low Priority: Automated email only
16143,Silver Tier,3,6,2424.94,1858.5974993529392,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16144,Inactive,247,1,175.2,367.9515524467717,0.9999776962114252,High,Low Priority: Automated email only
16145,Silver Tier,9,11,3799.49,3041.9636604707935,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16146,Inactive,157,3,734.13,828.9518355542989,0.9999776962114252,High,Low Priority: Automated email only
16147,Silver Tier,134,1,375.0,573.7558586401718,0.9999776962114252,High,Send: Standard win-back offer
16148,Inactive,296,1,76.32000000000001,317.55242640997517,0.9999776962114252,High,Low Priority: Automated email only
16149,Silver Tier,5,2,280.52,808.3653803561092,2.230378857499082e-05,Low,Maintain: Standard loyalty program
16150,Silver Tier,43,5,2053.02,1532.087604379254,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16152,Inactive,269,1,1829.04,343.9335921559132,0.9999776962114252,High,Low Priority: Automated email only
16153,Silver Tier,50,5,1824.23,1559.5372903154632,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16156,Silver Tier,9,9,3092.04,2804.314310434703,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16157,Silver Tier,16,3,656.69,2074.1671204861013,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16159,Inactive,282,1,348.2,331.16030234843294,0.9999776962114252,High,Low Priority: Automated email only
16160,Silver Tier,65,2,1025.44,1304.385467422098,2.2303788574990625e-05,Low,Maintain: Standard loyalty program
16161,Gold Tier,2,19,5533.67,4438.117134077661,2.2303788574990385e-05,Low,Maintain: VIP loyalty program
16162,Inactive,252,1,37.4,361.07472695079787,0.9999776962114252,High,Low Priority: Automated email only
16163,Inactive,232,2,856.6,588.6642297479871,0.9999776962114252,High,Low Priority: Automated email only
16164,Silver Tier,17,3,822.48,2875.7585574113914,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16168,Gold Tier,11,27,3787.6,3033.943955349541,2.2303788574990463e-05,Low,Maintain: VIP loyalty program
16169,Silver Tier,8,4,1822.97,3699.031754697293,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16170,Silver Tier,51,6,1885.05,2062.7009909574613,2.2303788574990226e-05,Low,Maintain: Standard loyalty program
16171,Silver Tier,59,1,73.19999999999999,905.4181567991492,2.2303788574990937e-05,Low,Maintain: Standard loyalty program
16172,Silver Tier,95,5,1140.21,1421.967602262855,0.9999776962114252,High,Send: Standard win-back offer
16173,Silver Tier,16,6,1418.32,2806.644545692531,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16174,Silver Tier,126,3,1009.55,1596.0953140414722,0.9999776962114252,High,Send: Standard win-back offer
16175,Silver Tier,94,4,1037.59,1249.733549748253,0.9999776962114252,High,Send: Standard win-back offer
16177,Silver Tier,50,1,331.95,973.891045138813,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
