CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Avg
15344,1,3,563.94,5,3,3,533,3.6666666666666665
15345,46,1,393.54,3,1,2,312,2.0
15346,333,1,252.42000000000002,1,1,2,112,1.3333333333333333
15347,366,1,201.60000000000002,1,1,1,111,1.0
15348,72,1,158.04,3,1,1,311,1.6666666666666667
15349,158,2,463.91,2,3,2,232,2.3333333333333335
15350,373,1,115.65,1,1,1,111,1.0
15351,12,7,1934.66,5,5,4,554,4.666666666666667
15353,255,2,770.12,1,3,3,133,2.3333333333333335
15355,29,2,277.05,4,3,2,432,3.0
15356,31,10,2718.03,4,5,5,455,4.666666666666667
15358,5,22,8347.2,5,5,5,555,5.0
15360,40,1,427.93,3,1,2,312,2.0
15361,362,1,418.92,1,1,2,112,1.3333333333333333
15363,373,1,326.0,1,1,2,112,1.3333333333333333
15364,96,2,913.19,2,3,3,233,2.6666666666666665
15365,26,7,2314.32,4,5,5,455,4.666666666666667
15366,75,2,602.51,2,3,3,233,2.6666666666666665
15367,57,4,1877.59,3,4,4,344,3.6666666666666665
15368,21,1,446.94000000000005,4,1,2,412,2.3333333333333335
15370,41,7,2386.05,3,5,5,355,4.333333333333333
15372,137,1,2007.4,2,1,4,214,2.3333333333333335
15373,8,12,2415.91,5,5,5,555,5.0
15374,129,1,168.0,2,1,1,211,1.3333333333333333
15376,40,3,1221.56,3,3,4,334,3.3333333333333335
15379,169,7,3703.29,2,5,5,255,4.0
15380,9,5,1690.26,5,4,4,544,4.333333333333333
15381,214,2,596.85,1,3,3,133,2.3333333333333335
15382,15,6,5955.71,4,5,5,455,4.666666666666667
15384,170,2,642.41,2,3,3,233,2.6666666666666665
15385,40,1,316.88,3,1,2,312,2.0
15386,186,1,394.14,1,1,2,112,1.3333333333333333
15388,270,1,140.54,1,1,1,111,1.0
15389,172,1,500.0,2,1,3,213,2.0
15392,5,4,1535.53,5,4,4,544,4.333333333333333
15393,16,2,231.86,4,3,1,431,2.6666666666666665
15394,10,4,2183.54,5,4,5,545,4.666666666666667
15395,326,1,107.45,1,1,1,111,1.0
15396,113,1,288.18,2,1,2,212,1.6666666666666667
15397,290,1,94.0,1,1,1,111,1.0
15398,16,2,1345.53,4,3,4,434,3.6666666666666665
15399,1,3,815.77,5,3,3,533,3.6666666666666665
15400,92,5,716.2,2,4,3,243,3.0
15402,149,2,626.77,2,3,3,233,2.6666666666666665
15405,189,1,349.1,1,1,2,112,1.3333333333333333
15406,31,2,510.71000000000004,4,3,3,433,3.3333333333333335
15407,34,4,1046.74,3,4,4,344,3.6666666666666665
15408,264,1,267.18,1,1,2,112,1.3333333333333333
15410,84,8,3450.84,2,5,5,255,4.0
15411,26,4,1348.93,4,4,4,444,4.0
15412,171,1,190.53,2,1,1,211,1.3333333333333333
15414,10,3,774.9,5,3,3,533,3.6666666666666665
15415,313,1,559.61,1,1,3,113,1.6666666666666667
15416,65,4,3984.32,3,4,5,345,4.0
15417,85,1,508.8,2,1,3,213,2.0
15419,25,1,135.86,4,1,1,411,2.0
15421,59,4,950.36,3,4,4,344,3.6666666666666665
15422,323,2,97.7,1,3,1,131,1.6666666666666667
15423,38,1,43.5,3,1,1,311,1.6666666666666667
15424,254,2,383.34,1,3,2,132,2.0
15426,19,5,1404.07,4,4,4,444,4.0
15427,33,3,1430.54,4,3,4,434,3.6666666666666665
15428,15,1,93.78,4,1,1,411,2.0
15429,27,2,397.35,4,3,2,432,3.0
15432,23,1,171.19000000000003,4,1,1,411,2.0
15433,214,2,533.3,1,3,3,133,2.3333333333333335
15434,8,5,1041.48,5,4,4,544,4.333333333333333
15435,22,1,149.29,4,1,1,411,2.0
15436,12,3,1067.75,5,3,4,534,4.0
15437,262,1,200.16,1,1,1,111,1.0
15438,131,1,156.57999999999998,2,1,1,211,1.3333333333333333
15440,55,3,383.68,3,3,2,332,2.6666666666666665
15442,249,1,594.0,1,1,3,113,1.6666666666666667
15443,2,7,3213.59,5,5,5,555,5.0
15444,9,2,1411.21,5,3,4,534,4.0
15445,264,1,113.5,1,1,1,111,1.0
15447,331,1,155.17,1,1,1,111,1.0
15448,313,1,494.64,1,1,3,113,1.6666666666666667
15449,26,3,974.52,4,3,4,434,3.6666666666666665
15450,30,1,429.84,4,1,2,412,2.3333333333333335
15452,30,3,528.48,4,3,3,433,3.3333333333333335
15453,2,7,1371.77,5,5,4,554,4.666666666666667
15454,362,1,179.1,1,1,1,111,1.0
15456,283,3,434.59,1,3,2,132,2.0
15457,262,1,237.07,1,1,1,111,1.0
15458,25,1,161.64,4,1,1,411,2.0
15460,354,1,214.26,1,1,1,111,1.0
15462,94,3,234.6,2,3,1,231,2.0
15463,29,1,126.14,4,1,1,411,2.0
15464,338,1,1044.65,1,1,4,114,2.0
15465,20,18,7354.62,4,5,5,455,4.666666666666667
15466,85,1,334.53,2,1,2,212,1.6666666666666667
15467,9,3,524.88,5,3,3,533,3.6666666666666665
15468,51,2,467.51,3,3,2,332,2.6666666666666665
15469,50,2,538.55,3,3,3,333,3.0
15471,2,1,454.48,5,1,2,512,2.6666666666666665
15472,113,1,371.56,2,1,2,212,1.6666666666666667
15473,14,7,1771.2,4,5,4,454,4.333333333333333
15475,77,1,454.11,2,1,2,212,1.6666666666666667
15478,40,2,1399.92,3,3,4,334,3.3333333333333335
15480,116,1,905.5,2,1,3,213,2.0
15482,16,12,10879.76,4,5,5,455,4.666666666666667
15483,161,4,225.26,2,4,1,241,2.3333333333333335
15484,1,4,3590.41,5,4,5,545,4.666666666666667
15485,30,3,2564.5,4,3,5,435,4.0
15488,93,1,91.32000000000001,2,1,1,211,1.3333333333333333
15489,23,3,1134.28,4,3,4,434,3.6666666666666665
15491,95,6,3100.09,2,5,5,255,4.0
15492,28,2,659.4599999999999,4,3,3,433,3.3333333333333335
15493,33,5,1953.41,4,4,4,444,4.0
15494,21,2,1280.58,4,3,4,434,3.6666666666666665
15497,18,2,1262.2,4,3,4,434,3.6666666666666665
15498,3,27,13316.4,5,5,5,555,5.0
15500,8,4,1131.56,5,4,4,544,4.333333333333333
15502,16,12,10384.93,4,5,5,455,4.666666666666667
15503,363,1,141.04,1,1,1,111,1.0
15504,81,1,52.83,2,1,1,211,1.3333333333333333
15505,53,5,3610.96,3,4,5,345,4.0
15506,23,3,972.08,4,3,4,434,3.6666666666666665
15507,172,1,475.86,2,1,2,212,1.6666666666666667
15508,189,6,1000.27,1,5,4,154,3.3333333333333335
15510,331,1,250.0,1,1,2,112,1.3333333333333333
15511,12,5,900.53,5,4,3,543,4.0
15512,156,2,121.0,2,3,1,231,2.0
15513,33,19,14758.22,4,5,5,455,4.666666666666667
15514,12,11,4023.7200000000003,5,5,5,555,5.0
15516,45,3,62.43,3,3,1,331,2.3333333333333335
15517,233,1,267.03,1,1,2,112,1.3333333333333333
15518,64,8,1921.55,3,5,4,354,4.0
15520,2,1,343.5,5,1,2,512,2.6666666666666665
15521,40,8,3000.2,3,5,5,355,4.333333333333333
15522,33,2,397.99,4,3,2,432,3.0
15523,84,1,412.01000000000005,2,1,2,212,1.6666666666666667
15524,25,1,440.0,4,1,2,412,2.3333333333333335
15525,2,3,734.37,5,3,3,533,3.6666666666666665
15526,33,2,148.44,4,3,1,431,2.6666666666666665
15527,19,8,2428.53,4,5,5,455,4.666666666666667
15528,254,1,229.33,1,1,1,111,1.0
15529,23,11,3962.6,4,5,5,455,4.666666666666667
15530,22,4,1497.31,4,4,4,444,4.0
15531,8,2,1972.39,5,3,4,534,4.0
15532,25,4,1564.73,4,4,4,444,4.0
15533,19,3,807.57,4,3,3,433,3.3333333333333335
15535,173,4,502.9,2,4,3,243,3.0
15537,163,1,110.92,2,1,1,211,1.3333333333333333
15539,7,1,538.46,5,1,3,513,3.0
15540,11,1,213.3,5,1,1,511,2.3333333333333335
15541,114,1,85.13000000000001,2,1,1,211,1.3333333333333333
15543,288,1,127.86,1,1,1,111,1.0
15544,9,9,3546.71,5,5,5,555,5.0
15545,54,2,288.96999999999997,3,3,2,332,2.6666666666666665
15547,7,14,4910.6,5,5,5,555,5.0
15549,77,3,1681.46,2,3,4,234,3.0
15550,4,4,575.63,5,4,3,543,4.0
15551,37,1,436.06,3,1,2,312,2.0
15552,217,1,90.12,1,1,1,111,1.0
15553,60,1,428.93,3,1,2,312,2.0
15554,278,1,217.2,1,1,1,111,1.0
15555,12,16,4794.86,5,5,5,555,5.0
15556,24,1,279.77,4,1,2,412,2.3333333333333335
15557,29,1,468.91,4,1,2,412,2.3333333333333335
15561,12,4,800.5899999999999,5,4,3,543,4.0
15562,352,1,134.55,1,1,1,111,1.0
15563,22,4,1400.44,4,4,4,444,4.0
15565,50,2,173.16000000000003,3,3,1,331,2.3333333333333335
15567,19,1,186.01,4,1,1,411,2.0
15568,3,3,758.29,5,3,3,533,3.6666666666666665
15569,104,5,1375.71,2,4,4,244,3.3333333333333335
15570,7,12,4148.82,5,5,5,555,5.0
15571,12,4,650.4300000000001,5,4,3,543,4.0
15572,5,7,2533.42,5,5,5,555,5.0
15573,32,2,591.1899999999999,4,3,3,433,3.3333333333333335
15574,178,4,675.64,2,4,3,243,3.0
15576,38,1,921.37,3,1,3,313,2.3333333333333335
15577,151,3,258.88,2,3,2,232,2.3333333333333335
15578,162,1,127.1,2,1,1,211,1.3333333333333333
15579,69,2,327.6,3,3,2,332,2.6666666666666665
15581,121,13,3675.77,2,5,5,255,4.0
15582,25,3,682.9100000000001,4,3,3,433,3.3333333333333335
15584,24,4,720.86,4,4,3,443,3.6666666666666665
15585,177,1,455.3,2,1,2,212,1.6666666666666667
15587,50,4,913.68,3,4,3,343,3.3333333333333335
15589,256,3,478.53,1,3,2,132,2.0
15592,47,1,388.58,3,1,2,312,2.0
15593,71,1,199.8,3,1,1,311,1.6666666666666667
15594,16,5,1771.78,4,4,4,444,4.0
15596,101,5,1406.59,2,4,4,244,3.3333333333333335
15597,35,1,324.57,3,1,2,312,2.0
15598,53,1,240.68,3,1,1,311,1.6666666666666667
15599,27,2,761.74,4,3,3,433,3.3333333333333335
15601,11,14,6776.56,5,5,5,555,5.0
15602,8,9,1297.8700000000001,5,5,4,554,4.666666666666667
15603,79,1,48.480000000000004,2,1,1,211,1.3333333333333333
15604,52,1,216.39,3,1,1,311,1.6666666666666667
15605,36,5,1198.23,3,4,4,344,3.6666666666666665
15606,61,9,2920.16,3,5,5,355,4.333333333333333
15607,337,1,104.76,1,1,1,111,1.0
15608,28,4,1093.68,4,4,4,444,4.0
15609,184,1,298.48,1,1,2,112,1.3333333333333333
15610,52,1,112.46000000000001,3,1,1,311,1.6666666666666667
15611,10,13,1591.45,5,5,4,554,4.666666666666667
15612,36,2,195.15,3,3,1,331,2.3333333333333335
15615,10,23,10399.74,5,5,5,555,5.0
15618,33,4,776.851,4,4,3,443,3.6666666666666665
15619,11,1,336.4,5,1,2,512,2.6666666666666665
15620,57,3,1553.18,3,3,4,334,3.3333333333333335
15621,4,4,1293.03,5,4,4,544,4.333333333333333
15622,43,9,3709.56,3,5,5,355,4.333333333333333
15623,141,1,301.03,2,1,2,212,1.6666666666666667
15624,117,4,588.13,2,4,3,243,3.0
15625,104,4,1534.26,2,4,4,244,3.3333333333333335
15626,75,2,675.8,2,3,3,233,2.6666666666666665
15628,5,9,2870.2400000000002,5,5,5,555,5.0
15630,45,2,1186.35,3,3,4,334,3.3333333333333335
15632,16,8,3285.31,4,5,5,455,4.666666666666667
15634,17,1,243.55,4,1,1,411,2.0
15636,90,2,724.76,2,3,3,233,2.6666666666666665
15637,53,1,223.36,3,1,1,311,1.6666666666666667
15639,134,1,425.32,2,1,2,212,1.6666666666666667
15640,4,15,12416.11,5,5,5,555,5.0
15641,105,4,1887.2,2,4,4,244,3.3333333333333335
15643,192,3,664.0,1,3,3,133,2.3333333333333335
15644,166,4,803.54,2,4,3,243,3.0
15645,19,1,612.01,4,1,3,413,2.6666666666666665
15646,158,3,447.64000000000004,2,3,2,232,2.3333333333333335
15648,204,2,639.5,1,3,3,133,2.3333333333333335
15649,336,2,816.0,1,3,3,133,2.3333333333333335
15651,37,3,646.3,3,3,3,333,3.0
15652,91,1,337.74,2,1,2,212,1.6666666666666667
15653,93,2,877.44,2,3,3,233,2.6666666666666665
15654,9,2,922.53,5,3,3,533,3.6666666666666665
15655,243,1,560.6700000000001,1,1,3,113,1.6666666666666667
15656,45,4,748.5,3,4,3,343,3.3333333333333335
15657,23,1,30.0,4,1,1,411,2.0
15658,190,5,1024.1000000000001,1,4,4,144,3.0
15659,44,1,306.45,3,1,2,312,2.0
15660,25,9,1600.86,4,5,4,454,4.333333333333333
15661,317,2,309.8,1,3,2,132,2.0
15663,106,1,138.14,2,1,1,211,1.3333333333333333
15664,51,1,386.43,3,1,2,312,2.0
15665,168,2,2222.21,2,3,5,235,3.3333333333333335
15667,40,1,301.32,3,1,2,312,2.0
15668,218,1,76.32000000000001,1,1,1,111,1.0
15669,40,4,684.34,3,4,3,343,3.3333333333333335
15670,297,1,173.05,1,1,1,111,1.0
15671,19,7,2657.13,4,5,5,455,4.666666666666667
15673,88,4,2726.23,2,4,5,245,3.6666666666666665
15674,73,5,2446.6,2,4,5,245,3.6666666666666665
15675,81,3,323.69,2,3,2,232,2.3333333333333335
15676,19,3,3435.76,4,3,5,435,4.0
15677,49,1,657.23,3,1,3,313,2.3333333333333335
15678,53,1,352.7,3,1,2,312,2.0
15679,24,4,781.28,4,4,3,443,3.6666666666666665
15680,9,3,1333.68,5,3,4,534,4.0
15681,25,5,1426.16,4,4,4,444,4.0
15683,117,1,193.75,2,1,1,211,1.3333333333333333
15687,9,9,2993.1,5,5,5,555,5.0
15689,120,2,254.1,2,3,2,232,2.3333333333333335
15690,4,2,239.76,5,3,1,531,3.0
15691,252,1,136.8,1,1,1,111,1.0
15692,28,1,191.04,4,1,1,411,2.0
15694,1,14,6479.4,5,5,5,555,5.0
15695,267,2,409.98,1,3,2,132,2.0
15696,33,8,2711.11,4,5,5,455,4.666666666666667
15699,18,1,309.65,4,1,2,412,2.3333333333333335
15700,172,2,696.68,2,3,3,233,2.6666666666666665
15701,2,4,1529.0,5,4,4,544,4.333333333333333
15703,265,1,211.5,1,1,1,111,1.0
15704,140,4,2293.62,2,4,5,245,3.6666666666666665
15705,201,1,143.1,1,1,1,111,1.0
15706,64,4,1060.56,3,4,4,344,3.6666666666666665
15707,35,4,916.98,3,4,3,343,3.3333333333333335
15708,41,7,3235.25,3,5,5,355,4.333333333333333
15709,284,1,133.25,1,1,1,111,1.0
15712,9,5,1072.36,5,4,4,544,4.333333333333333
15713,143,2,356.7,2,3,2,232,2.3333333333333335
15714,12,2,330.03000000000003,5,3,2,532,3.3333333333333335
15716,146,4,1101.11,2,4,4,244,3.3333333333333335
15717,234,1,150.3,1,1,1,111,1.0
15719,33,13,5030.07,4,5,5,455,4.666666666666667
15720,24,1,598.73,4,1,3,413,2.6666666666666665
15721,12,1,471.40000000000003,5,1,2,512,2.6666666666666665
15722,36,5,2211.21,3,4,5,345,4.0
15723,365,1,190.70000000000002,1,1,1,111,1.0
15724,201,2,218.25,1,3,1,131,1.6666666666666667
15725,15,1,415.25,4,1,2,412,2.3333333333333335
15727,17,7,5159.06,4,5,5,455,4.666666666666667
15729,213,1,85.0,1,1,1,111,1.0
15730,66,3,1120.88,3,3,4,334,3.3333333333333335
15732,212,2,294.12,1,3,2,132,2.0
15733,283,1,162.3,1,1,1,111,1.0
15734,115,2,1339.45,2,3,4,234,3.0
15737,15,8,1188.12,4,5,4,454,4.333333333333333
15738,19,16,4812.42,4,5,5,455,4.666666666666667
15739,66,1,449.12,3,1,2,312,2.0
15740,49,1,154.88,3,1,1,311,1.6666666666666667
15743,16,4,775.96,4,4,3,443,3.6666666666666665
15744,78,1,34.8,2,1,1,211,1.3333333333333333
15745,19,4,1094.59,4,4,4,444,4.0
15746,134,1,196.88,2,1,1,211,1.3333333333333333
15747,13,3,946.64,5,3,4,534,4.0
15748,40,1,144.36,3,1,1,311,1.6666666666666667
15749,235,3,44534.3,1,3,5,135,3.0
15750,3,8,2463.05,5,5,5,555,5.0
15752,40,7,2626.6,3,5,5,355,4.333333333333333
15753,305,1,79.2,1,1,1,111,1.0
15754,51,3,458.57,3,3,2,332,2.6666666666666665
15755,10,6,2364.25,5,5,5,555,5.0
15756,61,4,528.01,3,4,3,343,3.3333333333333335
15757,66,2,714.42,3,3,3,333,3.0
15758,25,1,205.25,4,2,1,421,2.3333333333333335
15759,218,3,253.04,1,3,2,132,2.0
15762,65,2,583.75,3,3,3,333,3.0
15763,32,2,1086.92,4,3,4,434,3.6666666666666665
15764,88,6,3279.97,2,5,5,255,4.0
15766,64,1,315.06,3,2,2,322,2.3333333333333335
15768,116,3,621.8299999999999,2,4,3,243,3.0
15769,7,26,56252.72,5,5,5,555,5.0
15773,6,1,635.6800000000001,5,2,3,523,3.3333333333333335
15774,69,1,270.8,3,2,2,322,2.3333333333333335
15775,245,1,104.9,1,2,1,121,1.3333333333333333
15776,133,1,241.62,2,2,1,221,1.6666666666666667
15777,241,4,1047.11,1,4,4,144,3.0
15780,184,3,475.28000000000003,1,4,2,142,2.3333333333333335
15781,25,3,345.46,4,4,2,442,3.3333333333333335
15782,10,3,2614.74,5,4,5,545,4.666666666666667
15783,11,1,246.3,5,2,1,521,2.6666666666666665
15785,33,5,2328.9700000000003,4,4,5,445,4.333333333333333
15786,46,3,4919.0,3,4,5,345,4.0
15787,26,3,933.26,4,4,3,443,3.6666666666666665
15789,358,1,351.3,1,2,2,122,1.6666666666666667
15790,10,1,218.75,5,2,1,521,2.6666666666666665
15791,44,2,1612.69,3,3,4,334,3.3333333333333335
15793,15,3,965.61,4,4,4,444,4.0
15795,150,1,610.01,2,2,3,223,2.3333333333333335
15796,1,8,2708.61,5,5,5,555,5.0
15797,113,4,2207.4,2,4,5,245,3.6666666666666665
15799,76,3,884.14,2,4,3,243,3.0
15800,107,2,696.89,2,3,3,233,2.6666666666666665
15801,46,3,1063.95,3,4,4,344,3.6666666666666665
15802,143,1,451.42,2,2,2,222,2.0
15803,51,1,415.82000000000005,3,2,2,322,2.3333333333333335
15804,1,13,4206.39,5,5,5,555,5.0
15805,23,17,5488.18,4,5,5,455,4.666666666666667
15806,46,3,784.58,3,4,3,343,3.3333333333333335
15807,50,3,903.9,3,4,3,343,3.3333333333333335
15808,306,4,3651.27,1,4,5,145,3.3333333333333335
15809,36,5,515.77,3,4,3,343,3.3333333333333335
15810,79,4,1391.98,2,4,4,244,3.3333333333333335
15811,22,6,2218.62,4,5,5,455,4.666666666666667
15812,107,5,1801.14,2,4,4,244,3.3333333333333335
15813,208,2,1303.9099999999999,1,3,4,134,2.6666666666666665
15814,17,4,1945.33,4,4,4,444,4.0
15815,64,5,2100.6,3,4,5,345,4.0
15819,49,4,1905.45,3,4,4,344,3.6666666666666665
15820,320,1,206.98,1,2,1,121,1.3333333333333333
15821,44,2,570.96,3,3,3,333,3.0
15822,3,2,885.47,5,3,3,533,3.6666666666666665
15823,372,1,15.0,1,2,1,121,1.3333333333333333
15825,172,1,532.94,2,2,3,223,2.3333333333333335
15826,56,3,1654.31,3,4,4,344,3.6666666666666665
15827,73,14,1836.09,2,5,4,254,3.6666666666666665
15829,99,2,636.14,2,3,3,233,2.6666666666666665
15830,38,1,576.0,3,2,3,323,2.6666666666666665
15831,58,3,794.64,3,4,3,343,3.3333333333333335
15832,254,1,836.79,1,2,3,123,2.0
15834,70,4,2225.15,3,4,5,345,4.0
15835,44,4,954.09,3,4,4,344,3.6666666666666665
15836,50,1,137.37,3,2,1,321,2.0
15837,65,1,391.98,3,2,2,322,2.3333333333333335
15838,11,19,33643.08,5,5,5,555,5.0
15839,33,3,1048.49,4,4,4,444,4.0
15840,59,2,355.56,3,3,2,332,2.6666666666666665
15841,73,4,1224.06,2,4,4,244,3.3333333333333335
15843,304,1,118.95,1,2,1,121,1.3333333333333333
15844,46,1,130.73999999999998,3,2,1,321,2.0
15845,18,8,3711.77,4,5,5,455,4.666666666666667
15847,38,2,389.27,3,3,2,332,2.6666666666666665
15850,19,2,234.88,4,3,1,431,2.6666666666666665
15852,187,2,160.71,1,3,1,131,1.6666666666666667
15853,52,1,110.8,3,2,1,321,2.0
15854,4,12,2969.12,5,5,5,555,5.0
15855,137,5,712.24,2,4,3,243,3.0
15856,4,27,16143.64,5,5,5,555,5.0
15857,19,1,297.0,4,2,2,422,2.6666666666666665
15858,16,5,1427.57,4,4,4,444,4.0
15860,41,8,965.16,3,5,4,354,4.0
15861,12,8,3146.92,5,5,5,555,5.0
15862,8,4,832.88,5,4,3,543,4.0
15863,26,2,68.84,4,3,1,431,2.6666666666666665
15864,22,6,1936.32,4,5,4,454,4.333333333333333
15865,41,3,895.13,3,4,3,343,3.3333333333333335
15866,101,1,211.89,2,2,1,221,1.6666666666666667
15867,5,15,3810.14,5,5,5,555,5.0
15869,277,2,149.64,1,3,1,131,1.6666666666666667
15870,33,1,351.44,4,2,2,422,2.6666666666666665
15872,15,2,316.25,4,3,2,432,3.0
15874,64,7,4405.88,3,5,5,355,4.333333333333333
15877,2,2,490.33,5,3,3,533,3.6666666666666665
15880,369,1,329.03000000000003,1,2,2,122,1.6666666666666667
15881,312,5,501.39,1,4,3,143,2.6666666666666665
15882,199,4,516.36,1,4,3,143,2.6666666666666665
15883,2,2,396.48,5,3,2,532,3.3333333333333335
15885,93,3,379.35,2,4,2,242,2.6666666666666665
15886,60,1,181.09,3,2,1,321,2.0
15888,81,1,168.31,2,2,1,221,1.6666666666666667
15889,157,2,420.07,2,3,2,232,2.3333333333333335
15891,227,1,511.68,1,2,3,123,2.0
15894,253,2,258.25,1,3,2,132,2.0
15895,150,1,179.17,2,2,1,221,1.6666666666666667
15897,194,2,208.59,1,3,1,131,1.6666666666666667
15898,1,5,1383.83,5,4,4,544,4.333333333333333
15899,369,1,56.25,1,2,1,121,1.3333333333333333
15900,24,1,337.28000000000003,4,2,2,422,2.6666666666666665
15901,17,3,351.73,4,4,2,442,3.3333333333333335
15903,10,7,5126.76,5,5,5,555,5.0
15904,8,1,164.68,5,2,1,521,2.6666666666666665
15906,20,7,1567.69,4,5,4,454,4.333333333333333
15907,4,3,882.72,5,4,3,543,4.0
15909,174,1,191.94,2,2,1,221,1.6666666666666667
15910,1,8,1228.88,5,5,4,554,4.666666666666667
15912,178,2,264.62,2,3,2,232,2.3333333333333335
15916,16,8,1502.8600000000001,4,5,4,454,4.333333333333333
15917,248,1,123.1,1,2,1,121,1.3333333333333333
15918,191,2,334.23,1,3,2,132,2.0
15919,20,2,525.69,4,3,3,433,3.3333333333333335
15920,154,4,167.5,2,4,1,241,2.3333333333333335
15921,173,1,323.03000000000003,2,2,2,222,2.0
15922,373,1,369.5,1,2,2,122,1.6666666666666667
15923,373,1,127.08,1,2,1,121,1.3333333333333333
15925,194,1,207.15,1,2,1,121,1.3333333333333333
15930,67,1,426.63,3,2,2,322,2.3333333333333335
15932,4,8,2495.87,5,5,5,555,5.0
15933,21,3,1107.46,4,4,4,444,4.0
15935,239,2,416.86,1,3,2,132,2.0
15937,64,1,145.35,3,2,1,321,2.0
15938,112,5,404.58000000000004,2,4,2,242,2.6666666666666665
15939,90,15,6115.01,2,5,5,255,4.0
15940,311,1,35.8,1,2,1,121,1.3333333333333333
15942,134,1,337.44,2,2,2,222,2.0
15944,277,1,325.1,1,2,2,122,1.6666666666666667
15945,365,1,181.0,1,2,1,121,1.3333333333333333
15947,83,1,1708.24,2,2,4,224,2.6666666666666665
15948,8,2,955.24,5,3,4,534,4.0
15949,17,2,364.72,4,3,2,432,3.0
15950,32,4,1744.71,4,4,4,444,4.0
15951,9,2,708.22,5,3,3,533,3.6666666666666665
15952,34,4,781.91,3,4,3,343,3.3333333333333335
15953,15,8,1657.28,4,5,4,454,4.333333333333333
15955,24,14,4416.26,4,5,5,455,4.666666666666667
15957,32,1,428.89,4,2,2,422,2.6666666666666665
15958,74,1,104.35,2,2,1,221,1.6666666666666667
15963,20,2,470.76,4,3,2,432,3.0
15965,17,4,808.87,4,4,3,443,3.6666666666666665
15967,23,2,397.68,4,3,2,432,3.0
15969,3,3,666.1,5,4,3,543,4.0
15970,304,1,314.09999999999997,1,2,2,122,1.6666666666666667
15971,18,12,4199.85,4,5,5,455,4.666666666666667
15973,367,1,307.82000000000005,1,2,2,122,1.6666666666666667
15974,39,7,3442.15,3,5,5,355,4.333333333333333
15975,84,1,371.01,2,2,2,222,2.0
15976,165,2,427.64,2,3,2,232,2.3333333333333335
15977,17,2,1054.73,4,3,4,434,3.6666666666666665
15978,77,1,1098.78,2,2,4,224,2.6666666666666665
15980,89,3,2398.86,2,4,5,245,3.6666666666666665
15981,25,8,3408.48,4,5,5,455,4.666666666666667
15983,22,4,1465.12,4,4,4,444,4.0
15984,3,10,2780.63,5,5,5,555,5.0
15985,123,2,1142.42,2,3,4,234,3.0
15986,30,1,168.11999999999998,4,2,1,421,2.3333333333333335
15987,12,7,1432.77,5,5,4,554,4.666666666666667
15988,19,1,156.78,4,2,1,421,2.3333333333333335
15990,44,2,792.11,3,3,3,333,3.0
15992,4,1,41.989999999999995,5,2,1,521,2.6666666666666665
15993,9,7,2777.67,5,5,5,555,5.0
15994,55,1,414.27,3,2,2,322,2.3333333333333335
15996,88,6,1032.58,2,5,4,254,3.6666666666666665
15998,37,5,3080.22,3,4,5,345,4.0
16000,3,3,12393.7,5,4,5,545,4.666666666666667
16003,30,5,2735.37,4,4,5,445,4.333333333333333
16005,12,4,578.71,5,4,3,543,4.0
16006,211,1,101.4,1,2,1,121,1.3333333333333333
16007,48,4,1693.81,3,4,4,344,3.6666666666666665
16008,24,3,478.78,4,4,2,442,3.3333333333333335
16009,22,4,972.11,4,4,4,444,4.0
16010,246,3,392.4,1,4,2,142,2.3333333333333335
16011,8,16,3352.96,5,5,5,555,5.0
16012,35,3,1415.29,3,4,4,344,3.6666666666666665
16013,4,47,37130.6,5,5,5,555,5.0
16014,38,3,646.83,3,4,3,343,3.3333333333333335
16015,4,3,704.55,5,4,3,543,4.0
16016,3,8,1465.51,5,5,4,554,4.666666666666667
16017,47,1,211.88,3,2,1,321,2.0
16018,39,2,408.9,3,3,2,332,2.6666666666666665
16019,47,9,3786.24,3,5,5,355,4.333333333333333
16020,17,3,851.01,4,4,3,443,3.6666666666666665
16022,260,1,602.63,1,2,3,123,2.0
16023,46,3,719.8100000000001,3,4,3,343,3.3333333333333335
16024,12,1,251.03,5,2,2,522,3.0
16025,30,1,439.65999999999997,4,2,2,422,2.6666666666666665
16026,43,1,236.09,3,2,1,321,2.0
16027,92,6,934.62,2,5,4,254,3.6666666666666665
16029,39,63,80850.84,3,5,5,355,4.333333333333333
16030,310,1,331.24,1,2,2,122,1.6666666666666667
16031,92,2,547.9,2,3,3,233,2.6666666666666665
16033,6,20,8778.82,5,5,5,555,5.0
16034,196,3,437.7,1,4,2,142,2.3333333333333335
16036,87,2,758.9200000000001,2,3,3,233,2.6666666666666665
16037,270,3,855.02,1,4,3,143,2.6666666666666665
16038,8,3,471.78,5,4,2,542,3.6666666666666665
16040,65,3,1313.55,3,4,4,344,3.6666666666666665
16041,31,3,3166.4,4,4,5,445,4.333333333333333
16042,22,5,1177.47,4,4,4,444,4.0
16043,38,4,773.99,3,4,3,343,3.3333333333333335
16045,120,4,1340.7,2,4,4,244,3.3333333333333335
16048,373,2,256.44,1,3,2,132,2.0
16049,40,3,1074.81,3,4,4,344,3.6666666666666665
16050,174,1,137.9,2,2,1,221,1.6666666666666667
16052,54,1,362.06,3,2,2,322,2.3333333333333335
16053,33,2,1511.95,4,3,4,434,3.6666666666666665
16054,145,1,783.9,2,2,3,223,2.3333333333333335
